total,email,date,total_stock,company,stock_price,transaction_type
310823.9828588170280454505701,blakesarah@gmail.com,1416182400000,4418,adbe,70.354002457858086927444674074649810791015625,SELL
155522.5980848901365938274921,blakesarah@gmail.com,1026432000000,7875,msft,19.748901344113033218263808521442115306854248046875,BUY
2022.898804980213220972018462,deborah60@yahoo.com,798422400000,118,amd,17.143210211696722211627275100909173488616943359375,SELL
110880.9805960942238449717934,deborah60@yahoo.com,145152000000,9926,ibm,11.1707616961610138872629249817691743373870849609375,BUY
1041.534351888105581984689252,deborah60@yahoo.com,914457600000,819,aapl,1.27171471537009228569559127208776772022247314453125,BUY
644.4798157789766532843600544,deborah60@yahoo.com,1028851200000,663,aapl,0.97206608714777775759330324945040047168731689453125,BUY
170185.0245082971528631787805,deborah60@yahoo.com,906076800000,3276,ibm,51.9490306801883860998714226298034191131591796875,BUY
34123.46938260678167864625721,deborah60@yahoo.com,780105600000,2344,ibm,14.5577941052076713646101779886521399021148681640625,BUY
113783.9999160675144764809374,deborah60@yahoo.com,1455148800000,2438,msft,46.6710418031450018361283582635223865509033203125,BUY
140856.1218190595371737572350,richard78@gmail.com,1126051200000,6506,amd,21.65018779881025778877301490865647792816162109375,BUY
3139758.362492915468237697496,richard78@gmail.com,1426636800000,5629,goog,557.782619025211488406057469546794891357421875,SELL
83433.63013808844283403232112,richard78@gmail.com,558921600000,8144,amd,10.244797413812431585711237858049571514129638671875,SELL
172909.4672729071692174329655,richard78@gmail.com,1423180800000,7488,ebay,23.091542103753628367712735780514776706695556640625,SELL
22565.37723631215691177942517,richard78@gmail.com,1381881600000,2777,bb,8.1258110321613816751096237567253410816192626953125,BUY
41404.80248503038316343349834,richard78@gmail.com,1429142400000,4085,bb,10.135814561818943246862545493058860301971435546875,SELL
179345.7437392635026363052475,richard78@gmail.com,1369094400000,7675,ebay,23.367523614236286988443680456839501857757568359375,SELL
17258.87766435729494318707111,richard78@gmail.com,1483574400000,683,team,25.269220592031178540537439403124153614044189453125,BUY
185593.8611940227072594211677,richard78@gmail.com,1399334400000,8595,ebay,21.59323574101485831988611607812345027923583984375,BUY
262018.4542807775497514910512,richard78@gmail.com,1469750400000,8891,team,29.470076963308688533516033203341066837310791015625,BUY
200160.9119634284246060929036,richard78@gmail.com,1480896000000,7878,team,25.407579584085862478559647570364177227020263671875,SELL
16828.86108765939997766736269,richard78@gmail.com,1458086400000,705,team,23.87072494703460989740051445551216602325439453125,BUY
4861936.387193468672194285318,richard78@gmail.com,1399248000000,9214,goog,527.668372823254685499705374240875244140625,SELL
80131.48048747405235303631343,richard78@gmail.com,1085356800000,5616,amd,14.2684260127268611739737025345675647258758544921875,BUY
484287.7101989411851690192634,richard78@gmail.com,1233792000000,8630,bb,56.11676827334196815399991464801132678985595703125,BUY
598204.8057737240407050194335,richard78@gmail.com,1240531200000,8618,bb,69.41341445506196805581566877663135528564453125,BUY
133191.4824316176640657261032,richard78@gmail.com,1456704000000,5679,team,23.453333761510418042917081038467586040496826171875,SELL
10713.34251445006186287400851,richard78@gmail.com,1098835200000,674,amd,15.895166935385848461237401352263987064361572265625,SELL
304518.2230602876484795160650,richard78@gmail.com,1285632000000,6499,bb,46.85616603481884112625266425311565399169921875,SELL
6610.178206337474531295583802,richard78@gmail.com,1256083200000,630,ebay,10.4923463592658325893580695264972746372222900390625,SELL
1796434.004690313118771882728,richard78@gmail.com,1458086400000,2464,goog,729.0722421632764280730043537914752960205078125,SELL
77836.27822747892764709831681,richard78@gmail.com,831340800000,7920,amd,9.8278129075099656120073632337152957916259765625,SELL
86977.19494021872028000075261,richard78@gmail.com,1196294400000,8569,amd,10.150215304028325391527687315829098224639892578125,SELL
4685.794434827030421786275838,richard78@gmail.com,1076976000000,316,amd,14.8284634013513620942603665753267705440521240234375,SELL
130328.4780162519026305290026,richard78@gmail.com,1179187200000,2594,bb,50.2422814249236324712910572998225688934326171875,BUY
199918.0230745917442902737093,richard78@gmail.com,1128643200000,8276,amd,24.15635851553791013657246367074549198150634765625,BUY
184136.8577185527326953717875,richard78@gmail.com,1456704000000,7957,team,23.141492738287386288220659480430185794830322265625,BUY
397807.5873469779018165581874,richard78@gmail.com,1240444800000,5761,bb,69.0518290829678704767502495087683200836181640625,BUY
122668.0324604800697052553460,richard78@gmail.com,1328054400000,9105,ebay,13.472601039042292114800147828646004199981689453125,BUY
85285.97082552523234610930558,richard78@gmail.com,1455753600000,3845,team,22.181006716651555876751444884575903415679931640625,BUY
2894207.471970161259719134250,richard78@gmail.com,1422921600000,5497,goog,526.5067258450357030596933327615261077880859375,BUY
3704667.326951224813910812372,richard78@gmail.com,1433894400000,6908,goog,536.2865267734836152158095501363277435302734375,BUY
16754.69299005772468547093013,richard78@gmail.com,1017619200000,3504,bb,4.78159046519912234174398690811358392238616943359375,BUY
8622.656454670126390027462548,richard78@gmail.com,1045526400000,3844,bb,2.24314684044488199532452199491672217845916748046875,SELL
177581.2105609836871735751629,richard78@gmail.com,1463616000000,8192,team,21.67739386730757900068056187592446804046630859375,BUY
1114824.595318787170299401623,richard78@gmail.com,1417564800000,2090,goog,533.4088972817163494255510158836841583251953125,SELL
128540.1476824630691453421605,richard78@gmail.com,1460419200000,5600,team,22.953597800439833775953957228921353816986083984375,SELL
196719.4148011123943433631212,richard78@gmail.com,1402444800000,352,goog,558.8619738667965748390997759997844696044921875,SELL
251741.6002290590634302702711,richard78@gmail.com,1279843200000,4677,bb,53.82544370944174971782558714039623737335205078125,BUY
246880.2339376419125649420039,richard78@gmail.com,1450310400000,8817,team,28.000480201615278730287172948010265827178955078125,SELL
106391.5843907252822759801347,richard78@gmail.com,732412800000,9184,amd,11.5844495198960455439873840077780187129974365234375,BUY
82725.66080622555891821434670,richard78@gmail.com,1277078400000,8778,ebay,9.4242037828919524855564304743893444538116455078125,SELL
207602.4440171126883569741040,richard78@gmail.com,1469491200000,7326,team,28.33776194609782805855502374470233917236328125,BUY
3671899.631477342176367528737,richard78@gmail.com,1431388800000,6888,goog,533.086473791716343839652836322784423828125,SELL
4727593.364824364711580528819,richard78@gmail.com,1453334400000,6759,goog,699.4516000627851326498785056173801422119140625,BUY
2519036.431847978368750773370,richard78@gmail.com,1476403200000,3232,goog,779.40483658662697052932344377040863037109375,BUY
268940.3498273324108680526479,richard78@gmail.com,1473984000000,8935,team,30.0996474345083839807557524181902408599853515625,BUY
59074.15888619389987468366598,richard78@gmail.com,1256860800000,6107,ebay,9.6731879623700507409012061543762683868408203125,BUY
136930.8193085710591958559235,richard78@gmail.com,1121040000000,9096,ebay,15.0539599063952351798434392549097537994384765625,BUY
171528.5295309279423534576381,richard78@gmail.com,1457049600000,7494,team,22.888781629427267461096562328748404979705810546875,BUY
175745.3615125852710399101397,richard78@gmail.com,1465171200000,7315,team,24.025339919697234591922097024507820606231689453125,SELL
3227070.685663513403596880380,richard78@gmail.com,1416182400000,5976,goog,540.0051348165183071614592336118221282958984375,BUY
106395.3684913530807776282927,richard78@gmail.com,1335225600000,8180,bb,13.0067687642240930046000357833690941333770751953125,BUY
173057.6706599648996700580028,calderonchad@hotmail.com,1189987200000,9694,aapl,17.8520394738977614679242833517491817474365234375,BUY
103784.1685271690988869863759,calderonchad@hotmail.com,1305504000000,3103,crm,33.44639656047989006992793292738497257232666015625,SELL
176800.6067054823431590193650,calderonchad@hotmail.com,1277251200000,7696,crm,22.9730518068454188096438883803784847259521484375,BUY
13786.75233150906625612108769,calderonchad@hotmail.com,693100800000,8369,aapl,1.647359580775369369831651056301780045032501220703125,BUY
316559.4973864044010269935825,calderonchad@hotmail.com,1355875200000,4630,aapl,68.37138172492535659330314956605434417724609375,BUY
23931.87162219466705170844989,calderonchad@hotmail.com,1110412800000,4759,aapl,5.02876058461749675387864044751040637493133544921875,SELL
241271.6483241678036932853502,calderonchad@hotmail.com,1380067200000,4586,crm,52.61047717491666020350749022327363491058349609375,BUY
311121.3676967849087162676369,calderonchad@hotmail.com,1160524800000,9606,amzn,32.38823315602591179640512564219534397125244140625,SELL
155067.4228238826837582564622,calderonchad@hotmail.com,1138320000000,2281,ibm,67.98221079521380261212470941245555877685546875,SELL
3150.130963271338998321624558,calderonchad@hotmail.com,873676800000,1233,amzn,2.554850740690461474713401912595145404338836669921875,BUY
475128.8359461692684249101148,calderonchad@hotmail.com,1454371200000,5169,aapl,91.91890809560248953857808373868465423583984375,BUY
68628.93783077316352603247651,calderonchad@hotmail.com,1147737600000,7883,aapl,8.7059416251139367659561685286462306976318359375,BUY
153250.8061006194152398052211,calderonchad@hotmail.com,1318896000000,4825,crm,31.76182509857397207042595255188643932342529296875,SELL
1121804.463997977085199408975,calderonchad@hotmail.com,1323648000000,5957,amzn,188.317015947285057109183981083333492279052734375,BUY
428543.8735447753626033318142,calderonchad@hotmail.com,1435708800000,6098,crm,70.2761353795958285672895726747810840606689453125,BUY
59084.23651682150730835019203,calderonchad@hotmail.com,1260835200000,3629,crm,16.281134339162719015803304500877857208251953125,SELL
148289.2724692593329649525913,calderonchad@hotmail.com,1436400000000,2119,crm,69.9807798344782128197039128281176090240478515625,SELL
26974.12835595804957478094366,calderonchad@hotmail.com,841190400000,1138,ibm,23.703100488539586621072885463945567607879638671875,SELL
14411.95812490658215665462194,calderonchad@hotmail.com,1127779200000,223,ibm,64.6276149098949872495722956955432891845703125,BUY
12191.74620946221364192751935,calderonchad@hotmail.com,1110412800000,3216,crm,3.79096586115118583393268636427819728851318359375,BUY
39008.39321557163356146702426,calderonchad@hotmail.com,1331164800000,231,ibm,168.86750309771269940029014833271503448486328125,BUY
966262.1938451057822589973512,calderonchad@hotmail.com,1339545600000,4453,amzn,216.99128539077156574421678669750690460205078125,BUY
1915530.136466368454847497560,calderonchad@hotmail.com,1318464000000,7997,amzn,239.531091217502620338564156554639339447021484375,SELL
127983.6441921269697559182532,nixoneric@hotmail.com,1481500800000,4992,team,25.63774923720492182610541931353509426116943359375,SELL
17603.54526293630462419059768,nixoneric@hotmail.com,1458086400000,728,team,24.180694042494923934327744063921272754669189453125,BUY
101460.9464972028577456342191,nixoneric@hotmail.com,1253750400000,7430,nvda,13.6555782634189579738404063391499221324920654296875,BUY
106502.1581726652303956370815,nixoneric@hotmail.com,1363305600000,8940,nvda,11.912993084190741654992962139658629894256591796875,BUY
35632.30426244430059767864805,nixoneric@hotmail.com,1153958400000,2852,nvda,12.4937953234376930566895680385641753673553466796875,SELL
150398.4724377048604075923777,nixoneric@hotmail.com,1457481600000,6821,team,22.049328901584058115759034990333020687103271484375,SELL
185506.5643397894954240712195,nixoneric@hotmail.com,1453248000000,6967,nvda,26.626462514682000204402356757782399654388427734375,SELL
51.73836546127335811462444326,nixoneric@hotmail.com,1226361600000,7,nvda,7.39119506589619401637492046575061976909637451171875,SELL
33514.32048893191333860386294,nixoneric@hotmail.com,1355788800000,1527,ebay,21.94781957362928181964889517985284328460693359375,BUY
11384.27115621737503392552071,nixoneric@hotmail.com,1106524800000,1703,nvda,6.68483332719751910389049953664653003215789794921875,BUY
100005.7945202310637125009407,nixoneric@hotmail.com,1320019200000,7373,ebay,13.5637860464167996354944989434443414211273193359375,BUY
136597.9468109332926530896657,nixoneric@hotmail.com,1424131200000,1811,fb,75.426806632210542602479108609259128570556640625,BUY
24148.42560389176182589210384,nixoneric@hotmail.com,1307404800000,1925,ebay,12.5446366773463697796842097886838018894195556640625,BUY
110065.0263752772698850890265,nixoneric@hotmail.com,1308009600000,6906,nvda,15.937594320196534880551553214900195598602294921875,SELL
139699.2752201276548476016615,nixoneric@hotmail.com,1475625600000,4704,team,29.6979751743468654012758634053170680999755859375,SELL
194398.5990344641886053977942,nixoneric@hotmail.com,1452816000000,7448,team,26.10077860290872564519304432906210422515869140625,BUY
54152.34193159780178916662408,nixoneric@hotmail.com,1357257600000,2441,ebay,22.184490754443999094291939400136470794677734375,BUY
84932.86429188838510029313511,nixoneric@hotmail.com,1047945600000,9187,ebay,9.244896515934296843397532938979566097259521484375,BUY
39091.52814245131008874523104,nixoneric@hotmail.com,1037750400000,8768,nvda,4.45843158558979357763973894179798662662506103515625,BUY
98113.12253896566846833593445,nixoneric@hotmail.com,1453939200000,4832,team,20.304868075117067149903959943912923336029052734375,SELL
251625.9169075891287903345983,nixoneric@hotmail.com,1473897600000,8550,team,29.429931802057208045653169392608106136322021484375,SELL
24404.98973561520081432263396,nixoneric@hotmail.com,1440633600000,1110,nvda,21.98647723929297370659696753136813640594482421875,SELL
25603.33856222644652689268696,nixoneric@hotmail.com,1463356800000,218,fb,117.446507166176360215104068629443645477294921875,SELL
38861.03095617327068111990229,nixoneric@hotmail.com,1441324800000,444,fb,87.5248444958857447772970772348344326019287109375,SELL
135516.4760843818556317330604,nixoneric@hotmail.com,1291939200000,9769,nvda,13.872092955715206841205144883133471012115478515625,BUY
22752.71785613422395666560760,nixoneric@hotmail.com,1243382400000,3109,ebay,7.31833961278038724884709154139272868633270263671875,SELL
135297.0859636703138448865502,nixoneric@hotmail.com,1453334400000,5164,ebay,26.200055376388519334796001203358173370361328125,BUY
459494.9964906528192472023875,nixoneric@hotmail.com,1407456000000,6329,fb,72.6015162728160561300683184526860713958740234375,BUY
91664.69684396620684196932416,nixoneric@hotmail.com,1452038400000,3464,team,26.462094931860914215349112055264413356781005859375,SELL
54251.31995172594562770740367,nixoneric@hotmail.com,1232496000000,8107,nvda,6.69191068850696257896970564615912735462188720703125,SELL
67151.39476730294072126525862,nixoneric@hotmail.com,1408060800000,909,fb,73.873921636196854478839668445289134979248046875,BUY
320448.4747809909927127591800,stephenwarner@hotmail.com,1203984000000,7214,sap,44.420359686857636916101910173892974853515625,BUY
126974.6394233936291549014186,stephenwarner@hotmail.com,1270684800000,4117,aapl,30.841544674130101810760606895200908184051513671875,SELL
5649.258432516688145597072435,stephenwarner@hotmail.com,1014595200000,424,amd,13.323722718199736192445925553329288959503173828125,SELL
763198.6803041655536503640178,stephenwarner@hotmail.com,1269993600000,5674,amzn,134.508050811449692218957352451980113983154296875,SELL
2355443.751015228543337798328,stephenwarner@hotmail.com,1422835200000,6516,amzn,361.48614963401297472955775447189807891845703125,SELL
88662.59553457684112132142218,stephenwarner@hotmail.com,502329600000,6493,amd,13.655104810500052536781367962248623371124267578125,SELL
95197.03565586643101781305631,stephenwarner@hotmail.com,1408579200000,4179,ebay,22.779860171300892801582449465058743953704833984375,SELL
83517.99363136256019402026141,stephenwarner@hotmail.com,1372118400000,1580,aapl,52.85948964010288619874700088985264301300048828125,SELL
20991.95306567624986548992183,stephenwarner@hotmail.com,1141257600000,2257,crm,9.3008210304281124791714319144375622272491455078125,SELL
53003.34399696897845899457025,stephenwarner@hotmail.com,718848000000,8552,amd,6.1977717489439871911827140138484537601470947265625,BUY
69438.27910186665809533224092,stephenwarner@hotmail.com,1240876800000,6918,crm,10.037334359911341152837849222123622894287109375,BUY
20605.19312940392664046385107,stephenwarner@hotmail.com,1326931200000,686,adbe,30.036724678431379942367129842750728130340576171875,SELL
331253.7128341130276822923406,stephenwarner@hotmail.com,1379894400000,6301,crm,52.5716097181579158359454595483839511871337890625,SELL
122129.3922506471780771164504,stephenwarner@hotmail.com,1456272000000,5173,ebay,23.609006814352827774428078555501997470855712890625,BUY
148894.1337376509557977044551,stephenwarner@hotmail.com,1217980800000,7049,aapl,21.122731414051774123663562932051718235015869140625,SELL
3189840.825243747599643029389,stephenwarner@hotmail.com,1432252800000,7457,amzn,427.764627228610379461315460503101348876953125,BUY
116280.5609332344955841875844,stephenwarner@hotmail.com,1177459200000,9659,aapl,12.0385713772890046158181576174683868885040283203125,BUY
773936.8181203530360932063559,stephenwarner@hotmail.com,1468886400000,9881,sap,78.3257583362365181756103993393480777740478515625,BUY
229581.5769768937614756509902,stephenwarner@hotmail.com,1306454400000,6049,crm,37.95364142451541766831724089570343494415283203125,BUY
300082.6602215182119266501104,stephenwarner@hotmail.com,1308614400000,5256,sap,57.09335240135430211694256286136806011199951171875,BUY
9585.537175337144346620732449,stephenwarner@hotmail.com,1440115200000,5470,amd,1.752383395856881964647300264914520084857940673828125,BUY
362516.7908805030756553833271,stephenwarner@hotmail.com,1400112000000,7141,crm,50.7655497662096450994795304723083972930908203125,SELL
138239.2690819023951860344823,stephenwarner@hotmail.com,1447977600000,4747,ebay,29.121396478176194477782701142132282257080078125,BUY
13042.78803696149410029647697,stephenwarner@hotmail.com,600912000000,2943,amd,4.431800216432719707881915383040904998779296875,SELL
33997.81530711879526052143774,stephenwarner@hotmail.com,1048032000000,5040,amd,6.745598275221983186611396376974880695343017578125,SELL
135608.1685072951845345556876,stephenwarner@hotmail.com,793324800000,9113,amd,14.8807383416323038005657508620060980319976806640625,BUY
110962.7648388928946143749954,stephenwarner@hotmail.com,1248652800000,9915,crm,11.1914034128989303695789203629828989505767822265625,SELL
182707.3005715520544782748402,stephenwarner@hotmail.com,1305590400000,5621,crm,32.5044121280113955663182423450052738189697265625,BUY
89114.14998950795424548232404,stephenwarner@hotmail.com,1228435200000,4488,adbe,19.856094026182699252558450098149478435516357421875,SELL
38245.18812464547487461885567,stephenwarner@hotmail.com,1368144000000,9967,amd,3.83718151145234021015539838117547333240509033203125,SELL
710565.9532710346642829790653,stephenwarner@hotmail.com,1247616000000,8553,amzn,83.07797886952351973377517424523830413818359375,SELL
46123.68453297821552894220076,nicolehicks@gmail.com,1038268800000,5720,amd,8.0635812120591285889759092242456972599029541015625,SELL
41164.88419152690334712474396,nicolehicks@gmail.com,1089936000000,3254,amd,12.6505483071686857243776103132404386997222900390625,BUY
56204.61146907080432022496552,nicolehicks@gmail.com,1316390400000,8082,amd,6.95429491079816930465540281147696077823638916015625,SELL
22071.18495158270972922309738,nicolehicks@gmail.com,1158019200000,1864,ebay,11.8407644590035996401411466649733483791351318359375,BUY
62856.23475410654086914519212,nicolehicks@gmail.com,1222128000000,6762,ebay,9.295509428291413911438212380744516849517822265625,SELL
6283.625216923194565232790865,nicolehicks@gmail.com,1361750400000,1710,znga,3.674634629779645944580579453031532466411590576171875,SELL
4281.104478140560214427523533,nicolehicks@gmail.com,1396310400000,965,znga,4.436377697554984678163236822001636028289794921875,SELL
33883.71328509732737277460046,nicolehicks@gmail.com,966988800000,5747,ebay,5.89589582131500389294842534582130610942840576171875,BUY
128141.8903265628966465783378,nicolehicks@gmail.com,1320364800000,6886,bb,18.60904593763620340496345306746661663055419921875,BUY
33067.60016435994958161614932,nicolehicks@gmail.com,1385510400000,7433,znga,4.44875557168840973787382608861662447452545166015625,BUY
156473.3219374653289435173065,nicolehicks@gmail.com,1247097600000,2330,bb,67.1559321620022871002220199443399906158447265625,BUY
45713.64181929557156536247930,nicolehicks@gmail.com,1075248000000,2904,amd,15.74161219672712519468404934741556644439697265625,BUY
2166.013706410794377177353454,nicolehicks@gmail.com,1464134400000,830,znga,2.609655067964812502623317413963377475738525390625,SELL
26062.29540579299624258879930,nicolehicks@gmail.com,1480636800000,9147,znga,2.84927248341456174074437512899748980998992919921875,BUY
7524.661661619263386846512276,nicolehicks@gmail.com,1360022400000,2751,znga,2.73524596932724950448800882440991699695587158203125,SELL
116624.5397226822212246588606,nicolehicks@gmail.com,999043200000,8118,amd,14.366166509322766842160490341484546661376953125,SELL
25796.01147528042589129881890,nicolehicks@gmail.com,1087948800000,1391,ebay,18.54493995347262824680001358501613140106201171875,SELL
135331.7104424880796500474389,nicolehicks@gmail.com,1387411200000,6114,ebay,22.134725293177638150154962204396724700927734375,SELL
82650.88776561778934137691977,nicolehicks@gmail.com,1398038400000,3574,ebay,23.12559814370951016826438717544078826904296875,BUY
70035.06506941192855109079574,nicolehicks@gmail.com,1190592000000,5225,amd,13.403840204672139435615463298745453357696533203125,SELL
11374.96343154821009902022411,nicolehicks@gmail.com,1365552000000,4423,amd,2.571775589316800836314769185264594852924346923828125,BUY
16396.08365542830225791703924,nicolehicks@gmail.com,1398902400000,3977,znga,4.12272659175969380385140539146959781646728515625,SELL
100242.2622420640106497558008,nicolehicks@gmail.com,1161302400000,2754,bb,36.398788032702981354304938577115535736083984375,BUY
37802.57533830291929177747079,nicolehicks@gmail.com,1338768000000,3793,bb,9.9664053093337514610539074055850505828857421875,SELL
19943.77405573470913413558492,nicolehicks@gmail.com,1463356800000,8154,znga,2.445888405167366830283981471438892185688018798828125,BUY
689.7708772896722795309187859,nicolehicks@gmail.com,1419379200000,254,znga,2.71563337515619007689338104682974517345428466796875,SELL
16376.58563503195691168912163,nicolehicks@gmail.com,421545600000,1452,amd,11.27864024451236701906964299269020557403564453125,SELL
25734.10595713073920043356679,nicolehicks@gmail.com,1377129600000,9123,znga,2.820794251576316913343589476426132023334503173828125,BUY
13447.37046850432996336621727,nicolehicks@gmail.com,1364428800000,590,ebay,22.79215333644801688706138520501554012298583984375,SELL
101615.6037345733903478617322,nicolehicks@gmail.com,1318204800000,4198,bb,24.205717897706858110495886649005115032196044921875,BUY
13445.68205211224997031038697,nicolehicks@gmail.com,1457395200000,6147,znga,2.187356767872498775062695131055079400539398193359375,SELL
70246.33759293406777501900251,nicolehicks@gmail.com,1424304000000,2945,ebay,23.852746211522603658750085742212831974029541015625,BUY
13084.27777518959318925340085,amy21@gmail.com,1253750400000,2210,amd,5.9204876810812638865400003851391375064849853515625,SELL
125710.2467876726591669012123,amy21@gmail.com,1426118400000,5033,ebay,24.977199838599773329406161792576313018798828125,BUY
97213.89567802465671064737762,amy21@gmail.com,1125964800000,3621,adbe,26.84725094670661604823180823586881160736083984375,SELL
557741.9820343916496767633362,amy21@gmail.com,1458691200000,6008,adbe,92.833219379892085498795495368540287017822265625,BUY
584675.0054567465493278177746,amy21@gmail.com,1158105600000,8497,ibm,68.80958049390920905352686531841754913330078125,BUY
1889820.111111435521422663442,amy21@gmail.com,1396310400000,5575,amzn,338.98118584958484689195756800472736358642578125,SELL
109202.8193771772553599674893,amy21@gmail.com,1203984000000,9559,ebay,11.4240840440608071304495751974172890186309814453125,SELL
730395.3691653055434329644413,amy21@gmail.com,1201046400000,8335,ibm,87.6299183161734305258505628444254398345947265625,SELL
4231308.481405803967390966136,amy21@gmail.com,1423699200000,7788,goog,543.311309887750894631608389317989349365234375,BUY
49312.09138819309362844478528,amy21@gmail.com,1337644800000,6920,znga,7.12602476707992682491976665914990007877349853515625,SELL
666963.1928859484254701328609,amy21@gmail.com,1211328000000,8355,amzn,79.828030267618004245377960614860057830810546875,BUY
4020469.606969717941638009506,amy21@gmail.com,1430438400000,7555,goog,532.160106812669482678757049143314361572265625,BUY
110136.7165993295778179117406,amy21@gmail.com,1092355200000,6831,ebay,16.1230737226364482239659992046654224395751953125,SELL
934087.2091107888270471448777,amy21@gmail.com,1285632000000,5912,amzn,157.998513043096892261019092984497547149658203125,BUY
16779.76369881188463040189163,amy21@gmail.com,1291766400000,1332,ebay,12.5974201943032166894909096299670636653900146484375,BUY
1408632.554168993818933586226,amy21@gmail.com,1306800000000,7197,amzn,195.724962368902851039820234291255474090576171875,BUY
101793.0257577429061655038822,amy21@gmail.com,1434326400000,1285,adbe,79.216362457387475615178118459880352020263671875,SELL
7014.456662338087279628950910,amy21@gmail.com,1369008000000,2026,znga,3.462219477955620572373618415440432727336883544921875,BUY
821315.7268041275349332863698,amy21@gmail.com,1197590400000,9004,amzn,91.21676219503859783799271099269390106201171875,SELL
27019.40774485963914486319482,amy21@gmail.com,1414022400000,651,msft,41.50446658196565152820767252705991268157958984375,SELL
5621395.225359081591705034953,amy21@gmail.com,1454371200000,7220,goog,778.586596310122104114270769059658050537109375,BUY
155394.6054871544063757937693,amy21@gmail.com,1128470400000,6388,amd,24.3260183918525996205062256194651126861572265625,SELL
39240.45378867432400227244216,amy21@gmail.com,1010620800000,387,ibm,101.3965214177631111169830546714365482330322265625,BUY
58493.59303889350044691752828,amy21@gmail.com,1261612800000,5813,ebay,10.0625482606044212019469341612420976161956787109375,BUY
372814.9526559105545828742834,amy21@gmail.com,1463702400000,3879,adbe,96.1110989058805245122130145318806171417236328125,SELL
19200.08871188597765922168037,amy21@gmail.com,1171238400000,233,ibm,82.4038142141029084086767397820949554443359375,SELL
262759.6154524148249080894857,amy21@gmail.com,1375401600000,9238,msft,28.443344387574672538221420836634933948516845703125,BUY
133795.6692328486720384717046,amy21@gmail.com,269222400000,9912,ibm,13.49835242462153672704516793601214885711669921875,BUY
167951.5514223049773931961681,amy21@gmail.com,1426809600000,6864,ebay,24.468466116303172697143963887356221675872802734375,BUY
3888199.175646551046611421043,matthew69@hotmail.com,1447027200000,5309,goog,732.37882381739518677932210266590118408203125,BUY
7756370.854609882654131070012,matthew69@hotmail.com,1470960000000,9932,goog,780.9475286558480320309172384440898895263671875,SELL
94619.00161542937274106179757,matthew69@hotmail.com,1201478400000,7066,crm,13.390744638470049920897508854977786540985107421875,BUY
142655.0522526886027208092855,matthew69@hotmail.com,1258070400000,3268,sap,43.65209677254853204431128688156604766845703125,BUY
125347.3253018796721818262085,matthew69@hotmail.com,128908800000,9944,ibm,12.6053223352654537592343331198208034038543701171875,BUY
49655.84264439579031602534087,matthew69@hotmail.com,-49852800000,3234,ibm,15.35431126913908173037270898930728435516357421875,SELL
350157.1890030310727581763786,matthew69@hotmail.com,1190851200000,6676,sap,52.45014814305438477504139882512390613555908203125,BUY
3509920.093204934027198760305,matthew69@hotmail.com,1456272000000,5108,goog,687.141756696345737509545870125293731689453125,SELL
86902.80350190969902257620561,matthew69@hotmail.com,1360022400000,3548,nflx,24.493462091857299611774578806944191455841064453125,BUY
169711.3944993719684362076805,matthew69@hotmail.com,1188432000000,6540,csco,25.949754510607334623273345641791820526123046875,SELL
50126.45458901707495869004561,matthew69@hotmail.com,1416528000000,2050,csco,24.451929067813207296921973465941846370697021484375,BUY
54315.06431116530073666126555,matthew69@hotmail.com,1387324800000,1034,crm,52.52907573613665448419851600192487239837646484375,BUY
1460045.904240574963296239730,matthew69@hotmail.com,1480550400000,1976,goog,738.8896276521128356762346811592578887939453125,BUY
17689.48484620252242294213829,matthew69@hotmail.com,1222387200000,3831,nflx,4.617458847873276539530706941150128841400146484375,SELL
313413.7748098255219133534411,matthew69@hotmail.com,1447286400000,4054,sap,77.309761916582516505513922311365604400634765625,BUY
152202.9435323115858835762992,matthew69@hotmail.com,1258416000000,7675,csco,19.8310024146334313854822539724409580230712890625,BUY
12056.94996846975178961258734,matthew69@hotmail.com,1392940800000,2407,znga,5.0091192224635445739977512857876718044281005859375,SELL
16506.09043707856519134224982,matthew69@hotmail.com,1243296000000,1831,crm,9.014795432593427193523893947713077068328857421875,BUY
703096.7212772152283264404105,matthew69@hotmail.com,1456099200000,7844,nflx,89.6349721159121912705813883803784847259521484375,BUY
10546.18926467337165231441531,matthew69@hotmail.com,1226275200000,1459,crm,7.22836824172266734223057937924750149250030517578125,BUY
2044541.822592555879054998513,matthew69@hotmail.com,1467244800000,2969,goog,688.6297819442761465325020253658294677734375,BUY
171677.2967208814084472123795,matthew69@hotmail.com,1294185600000,5010,crm,34.2669254931899018856711336411535739898681640625,SELL
520821.9198748632724118579063,matthew69@hotmail.com,1414713600000,8051,sap,64.6903390727690066341892816126346588134765625,BUY
1353804.523606485062714455125,matthew69@hotmail.com,1471219200000,1725,goog,784.8142165834696015735971741378307342529296875,SELL
31521.23248804738091521926435,matthew69@hotmail.com,1333584000000,1845,csco,17.084678855310233558384425123222172260284423828125,BUY
283909.0175483353175422962522,matthew69@hotmail.com,1469145600000,3440,crm,82.5316911477718946343884454108774662017822265625,BUY
12373.94832258867223373499655,matthew69@hotmail.com,1305676800000,377,crm,32.82214409174714120354110491462051868438720703125,SELL
335635.0356937669024688375430,matthew69@hotmail.com,1396310400000,4333,sap,77.4601974829833608282569912262260913848876953125,SELL
227821.1019459010899055328991,matthew69@hotmail.com,1342137600000,7026,crm,32.42543437886437374118031584657728672027587890625,SELL
